,model,forecast_date,delta,target_end_date,quantile,value,cases,deltaW,proper,score,sumpdf,prange,p,CIHI,CILO,PE,scorecontr
1183,CU:nochange,2020-09-03,23,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[171926.0, 230338.0, 314142.0, 440512.0, 628275.0, 873339.0, 1297506.0]",306118.0,4.0,True,-10.883836262322962,0.9499994619016234,0.95,1.8941892864915433e-06,1297506.0,171926.0,440512.0,230.8846259894046
1184,CU:scenario_low,2020-09-03,23,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[137965.0, 181058.0, 235504.0, 316813.0, 440234.0, 601268.0, 881113.0]",306118.0,4.0,True,-10.10335551407433,0.9499993539100821,0.95,2.798353767125006e-06,881113.0,137965.0,316813.0,156.28445198837542
1185,CU:select,2020-09-03,37,2020-10-10,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[183064.0, 236301.0, 314922.0, 420519.0, 569608.0, 751685.0, 1059878.0]",337952.0,6.0,True,-10.304300569936586,0.9499993963523937,0.95,2.4087119969012916e-06,1059878.0,183064.0,420519.0,172.8026660823597
1186,LANL:GrowthRate,2020-09-03,30,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[30843.580313821803, 51385.7241019051, 81085.8723534355, 129330.78341539801, 200152.678682038, 277539.791522762, 400014.615614575]",301913.0,5.0,True,-12.389706255386244,0.9499984605386127,0.95,8.98320661246732e-07,400014.615614575,30843.580313821803,129330.78341539801,490.21944005034425
1187,CU:scenario_mid,2020-09-03,23,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[192808.0, 244369.0, 317954.0, 417526.0, 555862.0, 722032.0, 1001876.0]",306118.0,4.0,True,-10.573176845912958,0.9499993929813949,0.95,2.212494557576883e-06,1001876.0,192808.0,417526.0,197.66791446651504
1188,CU:scenario_low,2020-09-03,37,2020-10-10,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[81336.0, 121774.0, 178883.0, 272801.0, 421285.0, 638360.0, 1046864.0]",337952.0,6.0,True,-10.872135559459917,0.9499992326389941,0.95,1.8133476524795356e-06,1046864.0,81336.0,272801.0,229.53781329242656
1189,LANL:GrowthRate,2020-09-03,16,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[68671.3457297647, 99669.92519294859, 140180.398373007, 197711.29672119, 262418.831955652, 320865.620064702, 415418.71787545]",282145.0,3.0,True,-10.048290520727825,0.9499990684181134,0.95,2.996181256459396e-06,415418.71787545,68671.3457297647,197711.29672119,152.0402457337637
1190,CU:select,2020-09-03,23,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[192808.0, 244369.0, 317954.0, 417526.0, 555862.0, 722032.0, 1001876.0]",306118.0,4.0,True,-10.573176845912958,0.9499993929813949,0.95,2.212494557576883e-06,1001876.0,192808.0,417526.0,197.66791446651504
1191,CU:scenario_high,2020-09-03,37,2020-10-10,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[207279.0, 331319.0, 500540.0, 783344.0, 1217142.0, 1860286.0, 2943847.0]",337952.0,6.0,True,-12.668427026341963,0.94999975726794,0.95,7.386204682775788e-07,2943847.0,207279.0,783344.0,563.5260228568224
1192,CU:scenario_high,2020-09-03,23,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[183832.0, 249139.0, 344262.0, 484756.0, 709759.0, 978856.0, 1451997.0]",306118.0,4.0,True,-11.160529725571482,0.9499995129998144,0.95,1.6494537924266472e-06,1451997.0,183832.0,484756.0,265.141822688668
1193,LANL:GrowthRate,2020-09-03,23,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[44173.29367748059, 72350.2544313736, 107326.25447869301, 160678.941731347, 230847.99045601, 299581.998189008, 406210.601817785]",306118.0,4.0,True,-11.990754639577482,0.9499990320379709,0.95,1.0890782989325665e-06,406210.601817785,44173.29367748059,160678.941731347,401.56817502780524
1194,CU:nochange,2020-09-03,37,2020-10-10,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[177812.0, 281750.0, 428186.0, 666600.0, 1056439.0, 1593346.0, 2554216.0]",337952.0,6.0,True,-11.987725630191054,0.9499997020488415,0.95,1.0380870385448548e-06,2554216.0,177812.0,666600.0,400.9604584530438
1195,CU:select,2020-09-03,30,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[187553.0, 240164.0, 319101.0, 423623.0, 571144.0, 750604.0, 1057360.0]",301913.0,5.0,True,-10.74906867586817,0.9499993821416631,0.95,2.0402872344255085e-06,1057360.0,187553.0,423623.0,215.839340712253
1196,CU:scenario_low,2020-09-06,41,2020-10-17,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[89548.0, 143137.0, 202566.0, 295397.0, 436270.0, 624301.0, 996238.0]",388551.0,6.0,True,-10.92153780493134,0.9499995668182635,0.95,1.6498976656009745e-06,996238.0,89548.0,295397.0,235.27826086841287
1197,CU:nochange,2020-09-06,20,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[203269.0, 266218.0, 334933.0, 440654.0, 592719.0, 778653.0, 1077814.0]",306118.0,3.0,True,-10.433586861091491,0.9499996412918075,0.95,2.3724320975387903e-06,1077814.0,203269.0,440654.0,184.34212950433513
1198,Columbia_UNC:SurvCon,2020-09-06,41,2020-10-17,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[211842.0, 241678.0, 288667.0, 333117.0, 390665.0, 437311.0, 497222.0]",388551.0,6.0,True,-9.28941107773883,0.9499986532775979,0.95,3.731374366794382e-06,497222.0,211842.0,333117.0,104.03272768016059
1199,CU:nochange,2020-09-06,6,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[226723.0, 246748.0, 268987.0, 297315.0, 330368.0, 366043.0, 411842.0]",240320.0,1.0,True,-9.512066105706765,0.94999854595439,0.95,4.2447191106985416e-06,411842.0,226723.0,297315.0,116.28371836393066
1200,JHU_IDD:CovidSP,2020-09-06,20,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[185449.5, 195622.4, 210229.25, 230577.0, 245259.25, 265011.9, 287901.225]",306118.0,3.0,True,,0.9499954683633542,0.95,0.0,287901.225,185449.5,230577.0,
1201,CU:scenario_mid,2020-09-06,6,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[229337.0, 246710.0, 270277.0, 299198.0, 333374.0, 370711.0, 423385.0]",240320.0,1.0,True,-9.37197241782859,0.9499982758664944,0.95,4.552709235189356e-06,423385.0,229337.0,299198.0,108.41714155328316
1202,CU:select,2020-09-06,41,2020-10-17,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[208669.0, 276168.0, 349679.0, 467594.0, 604731.0, 788067.0, 1090575.0]",388551.0,6.0,True,-10.3717916235863,0.949999666871333,0.95,2.1718652397084703e-06,1090575.0,208669.0,467594.0,178.733489664192
1203,Columbia_UNC:SurvCon,2020-09-06,27,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[229502.0, 251825.0, 285410.0, 317044.0, 355057.0, 385695.0, 421068.0]",301913.0,4.0,True,-7.859733237585982,0.9499975915299586,0.95,8.651721498192932e-06,421068.0,229502.0,317044.0,50.90018808788608
1204,Covid19Sim:Simulator,2020-09-06,48,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[121539.13964472, 127162.803008998, 133434.830476525, 138653.436794118, 140380.765511368, 141966.719098296, 145448.14906974402]",479514.0,7.0,True,,0.9499958156527227,0.95,0.0,145448.14906974402,121539.13964472,138653.436794118,
1205,CU:scenario_low,2020-09-06,6,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[226746.0, 244987.0, 267822.0, 295409.0, 326828.0, 363101.0, 411851.0]",240320.0,1.0,True,-9.346143690485583,0.9499984154322071,0.95,4.6118858697749565e-06,411851.0,226746.0,295409.0,107.0260053132125
1206,CU:scenario_high,2020-09-06,41,2020-10-17,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[276735.0, 453579.0, 632233.0, 931130.0, 1388620.0, 2037757.0, 3206222.0]",388551.0,6.0,True,-13.377633639374821,0.9499998912967427,0.95,4.831951584960414e-07,3206222.0,276735.0,931130.0,803.3711566599478
1207,CU:scenario_mid,2020-09-06,41,2020-10-17,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[208669.0, 276168.0, 349679.0, 467594.0, 604731.0, 788067.0, 1090575.0]",388551.0,6.0,True,-10.3717916235863,0.949999666871333,0.95,2.1718652397084703e-06,1090575.0,208669.0,467594.0,178.733489664192
1208,Covid19Sim:Simulator,2020-09-06,27,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[174296.890078824, 178551.175042959, 183412.450025229, 187116.05178557, 188494.467834015, 189651.605382005, 192500.092077851]",301913.0,4.0,True,,0.9499942466646292,0.95,0.0,192500.092077851,174296.890078824,187116.05178557,
1209,CEID:Walk,2020-09-06,20,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[197851.556, 227235.924, 249863.979, 287008.979, 320455.043, 337467.901, 360348.61600000004]",306118.0,3.0,True,-8.136927489817246,0.9499997233340137,0.95,7.480093680900524e-06,360348.61600000004,197851.556,287008.979,58.467073224153275
1210,UCLA:SuEIR,2020-09-06,27,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[101361.44239573301, 121598.66543350699, 158957.788245955, 163587.124286798, 178243.43888208398, 214824.375000254, 251476.88578141102]",301913.0,4.0,True,,0.9499966741794642,0.95,0.0,251476.88578141102,101361.44239573301,163587.124286798,
1211,UCLA:SuEIR,2020-09-06,6,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[245421.227599737, 252264.82316703198, 267970.838189864, 269450.59816271, 276038.69933366, 289790.418994102, 302911.033471098]",240320.0,1.0,True,,0.9499895353835712,0.95,0.0,302911.033471098,245421.227599737,269450.59816271,
1212,CU:scenario_high,2020-09-06,6,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[227320.0, 247825.0, 270126.0, 298604.0, 332041.0, 367275.0, 414063.0]",240320.0,1.0,True,-9.592725478619123,0.949998772653156,0.95,4.076936961236455e-06,414063.0,227320.0,298604.0,121.06925525107133
1213,Karlen:pypm,2020-09-06,20,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[231391.9, 247788.6, 259722.2, 273256.6, 290670.6, 301578.8, 326976.9]",306118.0,3.0,True,-9.097589655976812,0.9499999995820467,0.95,4.627025555398179e-06,326976.9,231391.9,273256.6,94.51842868136102
1214,CU:select,2020-09-06,6,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[229337.0, 246710.0, 270277.0, 299198.0, 333374.0, 370711.0, 423385.0]",240320.0,1.0,True,-9.37197241782859,0.9499982758664944,0.95,4.552709235189356e-06,423385.0,229337.0,299198.0,108.41714155328316
1215,IowaStateLW:STEM,2020-09-06,6,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[312571.0, 315224.0, 319666.0, 326008.0, 332939.0, 337521.0, 341926.0]",240320.0,1.0,True,,0.9499728995800009,0.95,0.0,341926.0,312571.0,326008.0,
1216,JHU_IDD:CovidSP,2020-09-06,6,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[205273.075, 217798.4, 230005.75, 249420.0, 265024.5, 279319.0, 305387.025]",240320.0,1.0,True,-7.327621398916928,0.9499986005034251,0.95,1.2653046314051175e-05,305387.025,205273.075,249420.0,39.009714289461726
1217,IowaStateLW:STEM,2020-09-06,27,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[256076.0, 261180.0, 271884.0, 291544.0, 314817.0, 331150.0, 338976.0]",301913.0,4.0,True,-7.410649244446472,0.9499779736094698,0.95,1.0829786151106413e-05,338976.0,256076.0,291544.0,40.66324536768783
1218,Karlen:pypm,2020-09-06,6,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[249521.7, 264850.2, 273511.2, 282465.5, 301542.5, 316654.3, 322201.3]",240320.0,1.0,True,,0.9499782708380621,0.95,0.0,322201.3,249521.7,282465.5,
1219,UCLA:SuEIR,2020-09-06,55,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[44888.8256189451, 62023.9122484142, 92167.9217115752, 97015.6564173242, 109927.64622533, 140314.85558955, 163818.616027381]",560618.0,8.0,True,,0.9499942753977391,0.95,0.0,163818.616027381,44888.8256189451,97015.6564173242,
1220,Covid19Sim:Simulator,2020-09-06,20,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[195685.007668045, 199274.446485144, 203308.77472075302, 206262.018912692, 207434.238091195, 208963.094854728, 210685.39751937]",306118.0,3.0,True,,0.9499713388725152,0.95,0.0,210685.39751937,195685.007668045,206262.018912692,
1221,Columbia_UNC:SurvCon,2020-09-06,20,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[238884.0, 257678.0, 283575.0, 308664.0, 338693.0, 362201.0, 389032.0]",306118.0,3.0,True,-7.581642149714805,0.949997057003669,0.95,9.873831613271822e-06,389032.0,238884.0,308664.0,44.29275301564709
1222,JHU_IDD:CovidSP,2020-09-06,27,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[174647.525, 184156.5, 199818.5, 218599.0, 236473.25, 256021.9, 272913.25]",301913.0,4.0,True,,0.9499919621334603,0.95,0.0,272913.25,174647.525,218599.0,
1223,Karlen:pypm,2020-09-06,27,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[229661.0, 244307.2, 258378.7, 273137.1, 296319.9, 311569.9, 334907.1]",301913.0,4.0,True,-7.308418629173041,0.9499988513922837,0.95,1.1397746067565162e-05,334907.1,229661.0,273137.1,38.63695935420175
1224,IowaStateLW:STEM,2020-09-06,48,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[235543.0, 240127.0, 250644.0, 272324.0, 301362.0, 324044.0, 335254.0]",479514.0,7.0,True,,0.949981426839915,0.95,0.0,335254.0,235543.0,272324.0,
1225,CU:select,2020-09-06,20,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[219900.0, 278705.0, 346884.0, 444724.0, 568329.0, 721944.0, 981319.0]",306118.0,3.0,True,-10.562381177838553,0.9499995764006285,0.95,2.22446952637817e-06,981319.0,219900.0,444724.0,196.60381038206575
1226,CU:nochange,2020-09-06,27,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[207534.0, 299871.0, 403304.0, 568663.0, 819402.0, 1135800.0, 1702077.0]",301913.0,4.0,True,-12.045660092830332,0.949999744330457,0.95,1.066940162539054e-06,1702077.0,207534.0,568663.0,412.74503201196006
1227,CU:scenario_high,2020-09-06,20,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[215618.0, 284311.0, 360999.0, 481978.0, 648588.0, 849607.0, 1225173.0]",306118.0,3.0,True,-10.89810549136109,0.9499996582493994,0.95,1.8807230713555056e-06,1225173.0,215618.0,481978.0,232.53778912252687
1228,IowaStateLW:STEM,2020-09-06,20,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[269563.0, 274392.0, 283874.0, 301128.0, 320565.0, 333610.0, 340448.0]",306118.0,3.0,True,-6.995410704431772,0.9499761045165624,0.95,1.3236838113189764e-05,340448.0,269563.0,301128.0,33.03955077677904
1229,CU:scenario_mid,2020-09-06,20,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[219900.0, 278705.0, 346884.0, 444724.0, 568329.0, 721944.0, 981319.0]",306118.0,3.0,True,-10.562381177838553,0.9499995764006285,0.95,2.22446952637817e-06,981319.0,219900.0,444724.0,196.60381038206575
1230,IowaStateLW:STEM,2020-09-06,41,2020-10-17,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[239876.0, 244947.0, 255706.0, 277136.0, 305495.0, 326132.0, 336914.0]",388551.0,6.0,True,,0.9499821959320947,0.95,0.0,336914.0,239876.0,277136.0,
1231,Covid19Sim:Simulator,2020-09-06,6,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[239716.474338016, 241639.48376180397, 242973.667124882, 243994.08525330102, 244220.47089836397, 245291.837474155, 247013.664406189]",240320.0,1.0,True,-5.561424957630112,0.9499999123229235,0.95,3.059988412436147e-05,247013.664406189,239716.474338016,243994.08525330102,16.13050950116183
1232,LNQ:ens1,2020-09-06,6,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[196504.39020316198, 228391.90353631802, 250058.208319104, 272867.271060451, 291803.694766543, 315460.217442753, 379380.38129559]",240320.0,1.0,True,-8.349039746433832,0.9499999999270937,0.95,7.59271190831079e-06,379380.38129559,196504.39020316198,272867.271060451,65.0086197873767
1233,CU:scenario_low,2020-09-06,27,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[145539.0, 195561.0, 261361.0, 358996.0, 493080.0, 674728.0, 1003015.0]",301913.0,4.0,True,-10.18597224262069,0.9499994188255412,0.95,2.7037476138663807e-06,1003015.0,145539.0,358996.0,162.875502611092
1234,LNQ:ens1,2020-09-06,27,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[146927.895049586, 187082.762334975, 211971.634282732, 253502.756268253, 293729.803765533, 342895.76675460604, 446696.768749038]",301913.0,4.0,True,-9.42660507859906,0.9499999999639146,0.95,3.9523976618771606e-06,446696.768749038,146927.895049586,253502.756268253,111.41952030527102
1235,Columbia_UNC:SurvCon,2020-09-06,6,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[257270.0, 268737.0, 281888.0, 294168.0, 307645.0, 319386.0, 331078.0]",240320.0,1.0,True,,0.9499930009192321,0.95,0.0,331078.0,257270.0,294168.0,
1236,CU:scenario_low,2020-09-06,20,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[174099.0, 216074.0, 273130.0, 353974.0, 455470.0, 590207.0, 808316.0]",306118.0,3.0,True,-9.813664198805998,0.9499992850939637,0.95,3.234508426194771e-06,808316.0,174099.0,353974.0,135.21040211950967
1237,OliverWyman:Navigator,2020-09-06,6,2020-09-12,[0.5],[296420.0],240320.0,1.0,False,,,0.0,0.0,296420.0,296420.0,296420.0,
1238,Covid19Sim:Simulator,2020-09-06,41,2020-10-17,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[137306.54920254, 142547.25710067598, 148493.79309964099, 153399.63253367902, 155041.756822166, 156533.200835262, 159860.782970263]",388551.0,6.0,True,,0.949995379662309,0.95,0.0,159860.782970263,137306.54920254,153399.63253367902,
1239,QJHong:Encounter,2020-09-06,27,2020-10-03,"[0.1, 0.9]","[214022.7, 391543.5]",301913.0,4.0,False,-9.164204242340926,0.7999909869784024,0.8,4.50650908909167e-06,391543.5,214022.7,302783.1,97.71959688442328
1240,QJHong:Encounter,2020-09-06,6,2020-09-12,"[0.1, 0.9]","[279201.914, 305184.369]",240320.0,1.0,False,,0.7999384189057862,0.8,0.0,305184.369,279201.914,292193.1415,
1241,CU:nochange,2020-09-06,41,2020-10-17,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[238139.0, 394267.0, 546892.0, 814836.0, 1194880.0, 1747136.0, 2838311.0]",388551.0,6.0,True,-12.815117954554758,0.9499998868434426,0.95,6.401346016454701e-07,2838311.0,238139.0,814836.0,606.4116083955142
1242,JHU_IDD:CovidSP,2020-09-06,41,2020-10-17,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[148805.325, 159404.3, 175088.5, 191573.5, 210002.75, 229717.5, 248137.7]",388551.0,6.0,True,,0.9499934182477617,0.95,0.0,248137.7,148805.325,191573.5,
1243,UCLA:SuEIR,2020-09-06,13,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[177242.116855353, 192490.626402127, 225334.554281313, 229072.27451226802, 242424.61563515, 273394.618332335, 304730.27186691]",282145.0,2.0,True,-10.12155949337006,0.9499957429690754,0.95,2.8884039322552013e-06,304730.27186691,177242.116855353,229072.27451226802,157.71344492641924
1244,UCLA:SuEIR,2020-09-06,41,2020-10-17,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[65384.8148792192, 84543.7822816851, 118912.88339026, 122669.617249176, 136987.959049697, 171391.665933282, 200569.686891665]",388551.0,6.0,True,,0.9499954992982187,0.95,0.0,200569.686891665,65384.8148792192,122669.617249176,
1245,CU:scenario_mid,2020-09-06,13,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[217623.0, 256806.0, 306084.0, 371459.0, 452911.0, 548059.0, 701533.0]",282145.0,2.0,True,-9.944974203400363,0.9499992931689679,0.95,3.155025953077706e-06,701533.0,217623.0,371459.0,144.3855427086447
1246,OliverWyman:Navigator,2020-09-06,20,2020-09-26,[0.5],[313181.0],306118.0,3.0,False,,,0.0,0.0,313181.0,313181.0,313181.0,
1247,UCLA:SuEIR,2020-09-06,34,2020-10-10,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[80387.9386157641, 100506.692894633, 136780.353706066, 140974.297137027, 155518.20076572, 191799.46774391102, 224697.235378374]",337952.0,5.0,True,,0.9499961119863156,0.95,0.0,224697.235378374,80387.9386157641,140974.297137027,
1248,LNQ:ens1,2020-09-06,13,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[176014.858531718, 216887.71895148398, 240308.748243206, 268998.823537829, 297462.578680502, 335013.736921701, 409849.291985641]",282145.0,2.0,True,-7.699328247469825,0.9499999999459088,0.95,9.697030454614008e-06,409849.291985641,176014.858531718,268998.823537829,46.97728202743034
1249,Columbia_UNC:SurvCon,2020-09-06,55,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[195300.0, 232969.0, 289458.0, 349518.0, 429895.0, 496847.0, 587630.0]",560618.0,8.0,True,-12.481183455128473,0.9499991190795207,0.95,6.297595395998723e-07,587630.0,195300.0,349518.0,513.1620732645463
1250,CU:scenario_low,2020-09-06,34,2020-10-10,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[116856.0, 170829.0, 237664.0, 339771.0, 488695.0, 692820.0, 1076605.0]",337952.0,5.0,True,-10.627246386774466,0.9499994961414231,0.95,2.049547946844643e-06,1076605.0,116856.0,339771.0,203.08471218246555
1251,CU:nochange,2020-09-06,13,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[205996.0, 246087.0, 287907.0, 348909.0, 428439.0, 518752.0, 647820.0]",282145.0,2.0,True,-9.496900948946966,0.9499994845644589,0.95,3.9473061116679364e-06,647820.0,205996.0,348909.0,115.40532241683546
1252,Columbia_UNC:SurvCon,2020-09-06,34,2020-10-10,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[220493.0, 246618.0, 286967.0, 324817.0, 372467.0, 410732.0, 457377.0]",337952.0,5.0,True,-8.624715823475178,0.9499982243088736,0.95,5.578302601005891e-06,457377.0,220493.0,324817.0,74.61622014088154
1253,CU:scenario_high,2020-09-06,27,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[229790.0, 332075.0, 454054.0, 647591.0, 928541.0, 1284656.0, 1975477.0]",301913.0,4.0,True,-12.566657903444291,0.9499997465953618,0.95,8.22255574264158e-07,1975477.0,229790.0,647591.0,535.5685815035331
1254,CU:scenario_high,2020-09-06,13,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[211221.0, 252935.0, 298169.0, 363315.0, 445776.0, 539286.0, 687988.0]",282145.0,2.0,True,-9.660728612595062,0.9499994651728552,0.95,3.6368558007995877e-06,687988.0,211221.0,363315.0,125.25658410620235
1255,CU:scenario_mid,2020-09-06,34,2020-10-10,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[213112.0, 278879.0, 355980.0, 470982.0, 612057.0, 794763.0, 1102748.0]",337952.0,5.0,True,-10.554404255978682,0.94999961511099,0.95,2.1255706776218686e-06,1102748.0,213112.0,470982.0,195.82122545781252
1256,LNQ:ens1,2020-09-06,20,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[150434.98321461698, 201240.13215939602, 226916.15355095302, 259354.844359252, 293448.130112875, 334104.487911327, 418692.83146779204]",306118.0,3.0,True,-9.171236016816515,0.9499999999607952,0.95,4.459742605489314e-06,418692.83146779204,150434.98321461698,259354.844359252,98.06377265504847
1257,CU:scenario_low,2020-09-06,13,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[198818.0, 230325.0, 271218.0, 327424.0, 391409.0, 470561.0, 588640.0]",282145.0,2.0,True,-9.290998668685642,0.949999089952928,0.95,4.375341129958521e-06,588640.0,198818.0,327424.0,104.11534117324965
1258,Karlen:pypm,2020-09-06,13,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[241636.1, 254284.5, 264270.0, 276458.3, 296190.7, 311716.1, 328303.6]",282145.0,2.0,True,-7.028157266152536,0.949996775558955,0.95,1.3563809648703407e-05,328303.6,241636.1,276458.3,33.5849695840084
1259,UCLA:SuEIR,2020-09-06,20,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[132314.132747615, 151155.248936041, 188118.97771736, 192626.634593272, 206948.36225230398, 242358.55050711, 279397.69213136804]",306118.0,3.0,True,,0.9499966808526048,0.95,0.0,279397.69213136804,132314.132747615,192626.634593272,
1260,IowaStateLW:STEM,2020-09-06,13,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[288021.0, 291979.0, 299456.0, 312686.0, 326586.0, 335431.0, 341502.0]",282145.0,2.0,True,,0.9499749979949906,0.95,0.0,341502.0,288021.0,312686.0,
1261,UCLA:SuEIR,2020-09-06,48,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[53740.1580242733, 71896.8726911914, 103945.642264781, 108077.662994161, 121409.466400509, 154604.01704678, 180469.04168856802]",479514.0,7.0,True,,0.9499947481006621,0.95,0.0,180469.04168856802,53740.1580242733,108077.662994161,
1262,CU:select,2020-09-06,34,2020-10-10,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[213112.0, 278879.0, 355980.0, 470982.0, 612057.0, 794763.0, 1102748.0]",337952.0,5.0,True,-10.554404255978682,0.94999961511099,0.95,2.1255706776218686e-06,1102748.0,213112.0,470982.0,195.82122545781252
